,geo_code,geo_label,longitude,latitude,TDS,quintile
5850,E05005958,Spratton,-0.950742911,52.34410087,-3.19564,1
5851,E05005959,Walgrave,-0.825173618,52.34074523,-2.87293,2
5852,E05005960,Weedon,-1.091412915,52.21456907,-2.00077,2
5853,E05005961,Welford,-1.016115736,52.43592499,-3.22873,1
5854,E05005962,West Haddon and Guilsborough,-1.042213354,52.34811243,-2.88587,2
5855,E05005963,Woodford,-1.181082308,52.1702559,-2.23177,2
5856,E05005964,Yelvertoft,-1.098769076,52.3863126,-3.07300,2
5857,E05005965,Barnwell,-0.461267853,52.4274308,-3.85968,1
5858,E05005966,Fineshade,-0.563940985,52.58831606,-3.17892,1
5859,E05005967,Higham Ferrers Chichele,-0.592570275,52.30462727,-1.44988,3
5860,E05005968,Higham Ferrers Lancaster,-0.556873988,52.29781301,-2.40086,2
5861,E05005969,Irthlingborough John Pyel,-0.62384899,52.31571364,-0.13492,3
5862,E05005970,Irthlingborough Waterloo,-0.607282498,52.33397025,-0.65419,3
5863,E05005971,King's Forest,-0.55881976,52.54513509,-1.63165,3
5864,E05005972,Lower Nene,-0.412056895,52.48888265,-3.18835,1
5865,E05005973,Lyveden,-0.602957645,52.43721295,-3.29147,1
5866,E05005974,Oundle,-0.528512165,52.47589021,-2.32494,2
5867,E05005975,Prebendal,-0.475160101,52.53510637,-3.40951,1
5868,E05005976,Raunds Saxon,-0.513783223,52.34641046,-2.36470,2
5869,E05005977,Raunds Windmill,-0.554906361,52.34593904,-1.19750,3
5870,E05005978,Rushden Bates,-0.575028539,52.2719435,-1.71355,2
5871,E05005979,Rushden Hayden,-0.577453447,52.28896216,2.37713,4
5872,E05005980,Rushden Pemberton,-0.609892898,52.28642097,0.05817,3
5873,E05005981,Rushden Sartoris,-0.59688697,52.28120519,-4.15164,1
5874,E05005982,Rushden Spencer,-0.616656782,52.2990339,-2.15347,2
5875,E05005983,Stanwick,-0.527697014,52.32738781,-3.41251,1
5876,E05005984,Thrapston Lakes,-0.551671106,52.40058174,-2.04418,2
5877,E05005985,Thrapston Market,-0.535887739,52.37424817,-3.66477,1
5878,E05005986,Woodford,-0.594175649,52.36841574,-2.02790,2
5879,E05005987,All Saints,-0.723033529,52.40836351,1.44665,4
5880,E05005988,Avondale Grange,-0.707094328,52.40972908,4.83124,5
5881,E05005989,Barton,-0.69338083,52.38014201,-4.51247,1
5882,E05005991,Burton Latimer,-0.667807019,52.3635957,-1.57993,3
5883,E05005992,Desborough Loatland,-0.832142815,52.44528173,-1.44759,3
5884,E05005993,Desborough St Giles,-0.819405623,52.43810201,-2.68638,2
5885,E05005994,Ise Lodge,-0.692284248,52.39534533,-3.76362,1
5886,E05005995,Northfield,-0.73264168,52.40611177,3.39901,5
5887,E05005996,Pipers Hill,-0.710918603,52.39540939,0.99563,4
5888,E05005998,Rothwell,-0.798927348,52.41983605,-0.75953,3
5889,E05005999,St Michael's and Wicksteed,-0.718361403,52.38276645,1.92324,4
5890,E05006000,St Peter's,-0.741881255,52.39931027,-2.63420,2
5891,E05006001,Slade,-0.797054902,52.38839777,-3.18109,1
5892,E05006002,Welland,-0.820853372,52.4706461,-3.90571,1
5893,E05006003,William Knibb,-0.724044767,52.39928167,3.89226,5
5894,E05006027,Astwell,-1.107998374,52.07336638,-4.56507,1
5895,E05006028,Blakesley and Cote,-1.060786697,52.16353394,-4.48922,1
5896,E05006029,Blisworth and Roade,-0.909345317,52.1700377,-2.67119,2
5897,E05006030,Brackley East,-1.144608082,52.03883043,-4.77088,1
5898,E05006031,Brackley South,-1.150639305,52.0276737,-0.90260,3
5899,E05006032,Brackley West,-1.161810626,52.04031998,-4.88701,1
5900,E05006033,Brafield and Yardley,-0.769946407,52.21176126,-2.53781,2
5901,E05006034,Cosgrove and Grafton,-0.886034298,52.09949137,-4.30396,1
5902,E05006035,Danvers and Wardoun,-1.255045161,52.12732893,-3.38480,1
5903,E05006036,Deanshanger,-0.905199986,52.05117145,-3.78481,1
5904,E05006037,Grange Park,-0.883366608,52.18725399,-3.75255,1
5905,E05006038,Hackleton,-0.825919646,52.17970765,-4.28373,1
5906,E05006039,Harpole and Grange,-0.971487848,52.21285807,-3.37184,1
5907,E05006040,Heyfords and Bugbrooke,-1.022276427,52.21623699,-2.75959,2
5908,E05006041,Kings Sutton,-1.264058827,52.02845125,-2.59433,2
5909,E05006042,Kingthorn,-1.035534014,52.14234016,-3.24748,1
5910,E05006043,Little Brook,-1.200101799,51.99917198,-4.14816,1
5911,E05006044,Middleton Cheney,-1.2767843,52.06434908,-4.05482,1
5912,E05006045,Old Stratford,-0.869009573,52.06055004,-3.73625,1
5913,E05006046,Salcey,-0.855885625,52.14308489,-4.30724,1
5914,E05006047,Silverstone,-1.020159437,52.08988348,-4.42903,1
5915,E05006048,Steane,-1.199085143,52.04914687,-3.58703,1
5916,E05006049,Tove,-0.940203484,52.12491058,-3.95500,1
5917,E05006050,Towcester Brook,-0.990420801,52.11792397,-1.24544,3
5918,E05006051,Towcester Mill,-0.989381865,52.13864728,-3.15494,1
5919,E05006052,Washington,-1.123341666,52.11551531,-3.95470,1
5920,E05006053,Whittlewood,-0.947242926,52.0855029,-3.64389,1
5921,E05006055,Castle,-0.665296717,52.30290767,3.72180,5
5922,E05006056,Croyland,-0.697283855,52.28875273,2.03638,4
5923,E05006057,Earls Barton,-0.748632569,52.26315428,-2.78410,2
5924,E05006058,Finedon,-0.654823236,52.3339728,-0.52295,3
5925,E05006060,Hemmingwell,-0.690441297,52.31814181,2.42871,4
5926,E05006061,Irchester,-0.649393006,52.28390138,-1.75750,2
5927,E05006062,North,-0.73591216,52.33676009,-2.82154,2
5928,E05006064,Redwell East,-0.707514989,52.31108887,-3.64721,1
5929,E05006065,Redwell West,-0.728796111,52.31444408,-3.34743,1
5930,E05006066,South,-0.681888458,52.21658718,-3.31226,1
5931,E05006068,West,-0.78461785,52.28499125,-2.90381,2
5932,E05006069,Wollaston,-0.68892435,52.2505107,-2.51507,2
5933,E05006189,Aire Valley with Lothersdale,-2.024008928,53.91949039,-4.14173,1
5934,E05006190,Barden Fell,-1.946369236,54.02732372,-4.14154,1
5935,E05006191,Bentham,-2.506928385,54.11978357,-2.97426,2
5936,E05006192,Cowling,-2.055417206,53.87975515,-3.15248,1
5937,E05006193,Embsay-with-Eastby,-1.996148014,53.9925398,-4.35628,1
5938,E05006194,Gargrave and Malhamdale,-2.14697839,54.0474343,-2.59471,2
5939,E05006195,Glusburn,-2.01155347,53.90402291,-1.39415,3
5940,E05006196,Grassington,-1.964592191,54.08406405,-3.67687,1
5941,E05006197,Hellifield and Long Preston,-2.228661945,54.01050734,-3.99801,1
5942,E05006198,Ingleton and Clapham,-2.404737125,54.14492657,-3.51984,1
5943,E05006199,Penyghent,-2.298272799,54.15065421,-3.59216,1
5944,E05006200,Settle and Ribblebanks,-2.284103447,54.03560681,-1.90005,2
5945,E05006201,Skipton East,-1.982985437,53.96375154,-3.57358,1
5946,E05006202,Skipton North,-2.009616457,53.96977789,-2.06729,2
5947,E05006203,Skipton South,-1.990762151,53.95230915,3.22273,5
5948,E05006204,Skipton West,-2.028655268,53.95226528,1.85409,4
5949,E05006205,Sutton-in-Craven,-2.001565809,53.88405001,-2.60070,2
5950,E05006206,Upper Wharfedale,-2.11580134,54.1634468,-4.61734,1
5951,E05006207,West Craven,-2.107195951,53.94444271,-2.22558,2
5952,E05006208,Bedale,-1.587590508,54.28998221,-2.55709,2
5953,E05006209,Brompton,-1.42198105,54.37148476,-0.55028,3
5954,E05006210,Broughton and Greenhow,-1.118786406,54.44284542,-4.47411,1
5955,E05006211,Cowtons,-1.465712154,54.43819015,-3.80310,1
5956,E05006212,Crakehall,-1.621980191,54.28179635,-3.10435,1
5957,E05006213,Easingwold,-1.195009079,54.10882601,-1.78228,2
5958,E05006214,Great Ayton,-1.084646915,54.48101887,-2.20574,2
5959,E05006215,Helperby,-1.283471474,54.12765982,-3.65061,1
5960,E05006216,Huby and Sutton,-1.117462187,54.06575065,-3.57954,1
5961,E05006217,Leeming,-1.523605894,54.26950053,-2.25774,2
5962,E05006218,Leeming Bar,-1.559977736,54.33475913,-1.90810,2
5963,E05006219,Morton-on-Swale,-1.500295901,54.35740831,-4.37657,1
5964,E05006220,Northallerton Broomfield,-1.421668855,54.32522174,-3.07501,2
5965,E05006221,Northallerton Central,-1.399165829,54.33332475,1.79965,4
5966,E05006222,Northallerton North,-1.437416289,54.35339039,0.50427,4
5967,E05006223,Osmotherley,-1.329080134,54.36071186,-3.94827,1
5968,E05006224,Romanby,-1.452112404,54.33010444,-3.01558,2
5969,E05006225,Rudby,-1.316586393,54.4473311,-3.50446,1
5970,E05006226,Shipton,-1.198187823,54.03124105,-3.71568,1
5971,E05006227,Sowerby,-1.338977329,54.21427973,-2.00482,2
5972,E05006228,Stillington,-1.095118851,54.12782567,-3.82959,1
5973,E05006229,Stokesley,-1.214019717,54.4849447,-1.55139,3
5974,E05006230,Swainby,-1.184872645,54.39660889,-3.82791,1
5975,E05006231,Tanfield,-1.535093756,54.2219834,-3.22721,1
5976,E05006232,Thirsk,-1.367632649,54.23431057,-0.07799,3
5977,E05006233,Thorntons,-1.416009897,54.27735704,-4.76706,1
5978,E05006234,Tollerton,-1.242977862,54.07586434,-4.64481,1
5979,E05006235,Topcliffe,-1.348861838,54.18373332,-2.34232,2
5980,E05006236,White Horse,-1.217209574,54.19001246,-4.79727,1
5981,E05006237,Whitestonecliffe,-1.287949012,54.27114302,-4.83392,1
5982,E05006238,Bilton,-1.519961824,54.01464009,-4.11549,1
5983,E05006239,Bishop Monkton,-1.531598212,54.08683329,-3.71788,1
5984,E05006240,Boroughbridge,-1.376394188,54.08487816,-2.23432,2
5985,E05006241,Claro,-1.42229209,54.05123494,-4.30019,1
5986,E05006242,Granby,-1.515074824,53.99759743,1.43426,4
5987,E05006243,Harlow Moor,-1.565336565,53.98998764,-2.41006,2
5988,E05006244,High Harrogate,-1.531629399,53.99629275,1.65228,4
5989,E05006245,Hookstone,-1.503514613,53.98499761,-3.48238,1
5990,E05006246,Killinghall,-1.573431699,54.02496981,-3.17578,1
5991,E05006247,Kirkby Malzeard,-1.643015516,54.14426736,-3.65921,1
5992,E05006248,Knaresborough East,-1.441466738,54.01567641,-1.42514,3
5993,E05006249,Knaresborough King James,-1.462586574,54.0006594,-2.93046,2
5994,E05006250,Knaresborough Scriven Park,-1.47016311,54.0192974,-2.61740,2
5995,E05006251,Low Harrogate,-1.542915273,53.99278041,2.22407,4
5996,E05006252,Lower Nidderdale,-1.642278658,54.04789366,-4.83791,1
5997,E05006253,Marston Moor,-1.275425564,53.9507559,-3.03831,2
5998,E05006254,Mashamshire,-1.737230211,54.21039194,-2.52241,2
5999,E05006255,Newby,-1.426081825,54.11333564,-3.56119,1
6000,E05006256,New Park,-1.549268235,54.00705839,-1.25123,3
6001,E05006257,Nidd Valley,-1.777963091,54.04516397,-3.81664,1
6002,E05006258,Ouseburn,-1.279406023,54.01989886,-4.10753,1
6003,E05006259,Pannal,-1.53407425,53.96378688,-4.62460,1
6004,E05006260,Pateley Bridge,-1.848489503,54.14152364,-2.31063,2
6005,E05006261,Ribston,-1.390398912,53.98372933,-2.97109,2
6006,E05006262,Ripon Minster,-1.512858592,54.13363962,0.79798,4
6007,E05006263,Ripon Moorside,-1.531295684,54.12639249,-1.41254,3
6008,E05006264,Ripon Spa,-1.543341222,54.14202431,-1.25184,3
6009,E05006265,Rossett,-1.553286201,53.97548452,-4.38482,1
6010,E05006266,Saltergate,-1.570035115,54.00268564,-1.21845,3
6011,E05006267,Spofforth with Lower Wharfedale,-1.492440199,53.93510838,-3.78808,1
6012,E05006268,Starbeck,-1.498446361,54.00148452,-0.90315,3
6013,E05006269,Stray,-1.5307587,53.98517308,-2.80918,2
6014,E05006270,Washburn,-1.700969758,53.95726036,-4.54633,1
6015,E05006271,Wathvale,-1.444403273,54.16846598,-3.20924,1
6016,E05006272,Woodfield,-1.524769405,54.0070741,0.79345,4
6017,E05006273,Addlebrough,-2.110713635,54.29049802,-3.00602,2
6018,E05006274,Barton,-1.625609362,54.48576748,-4.40529,1
6019,E05006275,Bolton Castle,-1.932037093,54.32606724,-3.47508,1
6020,E05006276,Brompton-on-Swale and Scorton,-1.629785131,54.39930693,-3.25903,1
6021,E05006277,Catterick,-1.633732177,54.37183182,-0.68894,3
6022,E05006278,Colburn,-1.693677415,54.37862771,2.57057,4
6023,E05006279,Croft,-1.552841343,54.45982684,-5.16947,1
6024,E05006280,Gilling West,-1.766103379,54.44627456,-3.03188,2
6025,E05006281,Hawes and High Abbotside,-2.249790781,54.31439322,-1.17312,3
6026,E05006282,Hipswell,-1.74589117,54.38122515,2.27814,4
6027,E05006283,Hornby Castle,-1.675436425,54.34852318,-2.31628,2
6028,E05006284,Leyburn,-1.829163248,54.31346487,-2.30454,2
6029,E05006285,Lower Wensleydale,-1.736195051,54.31336471,-2.68371,2
6030,E05006286,Melsonby,-1.677965331,54.4965398,-2.25396,2
6031,E05006287,Middleham,-1.821670421,54.25950791,-2.27518,2
6032,E05006288,Middleton Tyas,-1.645661033,54.43652329,-3.45304,1
6033,E05006289,Newsham with Eppleby,-1.788870125,54.49173663,-3.40104,1
6034,E05006290,Penhill,-1.987767338,54.24153317,-4.55333,1
6035,E05006291,Reeth and Arkengarthdale,-1.961502588,54.42522329,-1.42328,3
6036,E05006292,Richmond Central,-1.729741357,54.40793859,-0.41260,3
6037,E05006293,Richmond East,-1.719818155,54.40911254,-3.28681,1
6038,E05006294,Richmond West,-1.771215074,54.41241939,1.60808,4
6039,E05006295,Scotton,-1.72173084,54.3625989,-0.02898,3
6040,E05006296,Swaledale,-2.083003341,54.39153048,-3.22234,1
6041,E05006297,Amotherby,-0.83529289,54.16759026,-3.68142,1
6042,E05006298,Ampleforth,-1.091261232,54.18810299,-2.99325,2
6043,E05006299,Cropton,-0.805260716,54.29565131,-3.79904,1
6044,E05006300,Dales,-0.943011616,54.34716778,-3.47608,1
6045,E05006301,Derwent,-0.807729803,54.0886065,-1.62515,3
6046,E05006302,Helmsley,-1.122617669,54.29220692,-2.48881,2
6047,E05006303,Hovingham,-0.949195102,54.15503447,-2.52091,2
6048,E05006304,Kirkbymoorside,-0.948642823,54.25972655,-1.64289,3
6049,E05006305,Malton,-0.782508511,54.15248095,1.01983,4
6050,E05006306,Norton East,-0.768959852,54.12988784,0.42467,4
6051,E05006307,Norton West,-0.800281493,54.11794407,-1.03855,3
6052,E05006308,Pickering East,-0.766196087,54.23080959,-1.25891,3
6053,E05006309,Pickering West,-0.7761307,54.25923576,-0.74272,3
6054,E05006310,Rillington,-0.665714672,54.16940965,-1.54247,3
6055,E05006311,Ryedale South West,-0.925687355,54.03731079,-2.72299,2
6056,E05006312,Sherburn,-0.510903017,54.17581565,-1.00615,3
6057,E05006313,Sheriff Hutton,-0.9961963,54.07954986,-3.69527,1
6058,E05006314,Sinnington,-0.945496696,54.21634653,-4.02883,1
6059,E05006315,Thornton Dale,-0.675674225,54.27282994,-3.07559,2
6060,E05006316,Wolds,-0.613244767,54.09603995,-1.58714,3
6061,E05006317,Castle,-0.396543208,54.2830539,7.36163,5
6062,E05006318,Cayton,-0.35913033,54.2281466,-3.28517,1
6063,E05006319,Central,-0.411169745,54.2818789,3.87858,5
6064,E05006320,Danby,-0.933262422,54.44848485,-2.48460,2
6065,E05006321,Derwent Valley,-0.537333784,54.24321421,-2.53292,2
6066,E05006322,Eastfield,-0.399947519,54.24569107,4.80596,5
6067,E05006323,Esk Valley,-0.731987505,54.41537643,-3.09590,1
6068,E05006324,Falsgrave Park,-0.42380516,54.26758964,2.65886,4
6069,E05006325,Filey,-0.292407198,54.21080127,0.38150,4
6070,E05006326,Fylingdales,-0.56947496,54.41635512,-2.77555,2
6071,E05006327,Hertford,-0.327256431,54.17676294,-2.13645,2
6072,E05006328,Lindhead,-0.454943038,54.33874623,-3.27135,1
6073,E05006329,Mayfield,-0.639117745,54.47749249,-0.03989,3
6074,E05006330,Mulgrave,-0.754224648,54.50444725,-0.35364,3
6075,E05006331,Newby,-0.434860149,54.29244308,-2.38398,2
6076,E05006332,North Bay,-0.408566677,54.29443472,5.18705,5
6077,E05006333,Northstead,-0.415819231,54.28868509,-0.18294,3
6078,E05006334,Ramshill,-0.404082429,54.27410434,5.19299,5
6079,E05006335,"Scalby, Hackness and Staintondale",-0.524995444,54.33350812,-4.21730,1
6080,E05006336,Seamer,-0.440814444,54.24140544,-3.29195,1
6081,E05006337,Stepney,-0.421538769,54.27906074,0.58227,4
6082,E05006338,Streonshalh,-0.60754982,54.4785883,2.28117,4
6083,E05006339,Weaponness,-0.39442162,54.2607746,-1.19908,3
6084,E05006340,Whitby West Cliff,-0.624793535,54.48945845,1.80864,4
6085,E05006341,Woodlands,-0.438973418,54.27831743,4.87428,5
6086,E05006342,Appleton Roebuck,-1.192512857,53.88854136,-3.45856,1
6087,E05006343,Barlby,-1.040808576,53.80138397,-0.95928,3
6088,E05006344,Brayton,-1.051625515,53.75962152,-2.85961,2
6089,E05006345,Camblesforth,-0.998217773,53.72458213,-2.18361,2
6090,E05006346,Cawood with Wistow,-1.147885692,53.81763283,-3.78783,1
6091,E05006347,Eggborough,-1.125900109,53.71878043,-2.09191,2
6092,E05006348,Fairburn with Brotherton,-1.243965481,53.7365771,-1.32340,3
6093,E05006349,Hambleton,-1.13162257,53.75771583,-3.44871,1
6094,E05006350,Hemingbrough,-0.985429017,53.78401997,-3.63509,1
6095,E05006351,Monk Fryston and South Milford,-1.249456242,53.77176389,-4.17400,1
6096,E05006352,North Duffield,-0.971186555,53.83998105,-4.36588,1
6097,E05006353,Riccall with Escrick,-1.059992521,53.85388071,-2.84565,2
6098,E05006354,Saxton and Ulleskelf,-1.259319861,53.83970906,-3.85795,1
6099,E05006355,Selby North,-1.103214915,53.79065621,5.25264,5
6100,E05006356,Selby South,-1.051689947,53.77480213,3.95724,5
6101,E05006357,Selby West,-1.087404987,53.77832521,-3.67799,1
6102,E05006358,Sherburn in Elmet,-1.234504683,53.79641082,-1.61631,3
6103,E05006359,Tadcaster East,-1.245243849,53.88458229,-0.58863,3
6104,E05006360,Tadcaster West,-1.302008031,53.87092786,-2.01613,2
6105,E05006361,Whitley,-1.166245205,53.67342659,-2.94598,2
6106,E05006362,Hucknall Central,-1.210364393,53.0334733,0.31963,4
6107,E05006363,Hucknall East,-1.190622996,53.03077313,1.79395,4
6108,E05006364,Hucknall North,-1.202925622,53.04513346,-0.17592,3
6109,E05006365,Hucknall West,-1.227263958,53.03204083,-0.28237,3
6110,E05006366,Jacksdale,-1.326262028,53.06168433,-0.70274,3
6111,E05006367,Kirkby in Ashfield Central,-1.25896954,53.09324297,-1.23255,3
6112,E05006368,Kirkby in Ashfield East,-1.236087979,53.10582099,3.17917,5
6113,E05006369,Kirkby in Ashfield West,-1.277854765,53.10776733,1.62037,4
6114,E05006370,Selston,-1.311840433,53.07522477,-1.32004,3
6115,E05006371,Sutton in Ashfield Central,-1.268015338,53.13131245,2.39512,4
6116,E05006372,Sutton in Ashfield East,-1.215882921,53.11483709,2.58759,4
6117,E05006373,Sutton in Ashfield North,-1.281270541,53.15058238,0.32340,4
6118,E05006374,Sutton in Ashfield West,-1.296617533,53.12455647,-0.71034,3
6119,E05006375,Underwood,-1.29306259,53.05558936,-2.15252,2
6120,E05006376,Woodhouse,-1.257165517,53.06758551,-1.82424,2
6121,E05006377,Beckingham,-0.831148183,53.40768765,-3.38229,1
6122,E05006378,Blyth,-1.060357389,53.39627833,-3.66248,1
6123,E05006379,Carlton,-1.112089008,53.34763969,-0.75367,3
6124,E05006380,Clayworth,-0.908414264,53.36443839,-3.78142,1
6125,E05006381,East Markham,-0.937400312,53.26175443,-2.36860,2
6126,E05006382,East Retford East,-0.916312652,53.31962462,0.60688,4
6127,E05006383,East Retford North,-0.954477182,53.33327204,0.06195,3
6128,E05006384,East Retford South,-0.952562949,53.3057393,1.45729,4
6129,E05006385,East Retford West,-0.954180598,53.3181823,0.67741,4
6130,E05006386,Everton,-0.942244494,53.43869286,-3.31574,1
6131,E05006387,Harworth,-1.056721982,53.41969314,1.54092,4
6132,E05006388,Langold,-1.085910349,53.36713828,0.97677,4
6133,E05006389,Misterton,-0.86083771,53.44904737,-2.82577,2
6134,E05006390,Rampton,-0.835500826,53.30204307,-2.99443,2
6135,E05006391,Ranskill,-0.995592793,53.3841813,-2.37211,2
6136,E05006392,Sturton,-0.823249441,53.35293042,-4.03611,1
6137,E05006393,Sutton,-0.99180294,53.3365628,-2.90240,2
6138,E05006394,Tuxford and Trent,-0.830908179,53.24327335,-1.67539,3
6139,E05006395,Welbeck,-1.103844103,53.25693979,-0.21385,3
6140,E05006396,Worksop East,-1.070713967,53.31827637,0.71643,4
6141,E05006397,Worksop North,-1.135216892,53.32844201,-2.47550,2
6142,E05006398,Worksop North East,-1.114300267,53.32324218,-1.23344,3
6143,E05006399,Worksop North West,-1.160019638,53.31661721,0.74437,4
6144,E05006400,Worksop South,-1.143508621,53.28955775,-2.39218,2
6145,E05006401,Worksop South East,-1.076646927,53.29581724,5.31000,5
6146,E05006402,Attenborough,-1.227880197,52.90550719,-3.42319,1
6147,E05006403,Awsworth,-1.28650194,52.99176481,-1.69213,2
6148,E05006404,Beeston Central,-1.206035164,52.92736655,3.93983,5
6149,E05006405,Beeston North,-1.22046155,52.93599366,2.82943,4
6150,E05006406,Beeston Rylands,-1.199631914,52.91832373,0.46971,4
6151,E05006407,Beeston West,-1.221299647,52.92610051,0.00064,3
6152,E05006408,Bramcote,-1.244210916,52.93639213,-3.23120,1
6153,E05006409,Brinsley,-1.32073589,53.0406722,-2.01236,2
6154,E05006410,Chilwell East,-1.23178622,52.92031402,-2.26136,2
6155,E05006411,Chilwell West,-1.247597093,52.91764257,1.01292,4
6156,E05006412,Cossall and Kimberley,-1.273004577,52.98566019,-1.13384,3
6157,E05006413,Eastwood North and Greasley (Beauvale),-1.293225198,53.03263142,-2.05203,2
6158,E05006414,Eastwood South,-1.30576878,53.01400468,2.20608,4
6159,E05006415,Greasley (Giltbrook and Newthorpe),-1.276276121,53.01653663,-2.97764,2
6160,E05006416,Nuthall East and Strelley,-1.240926398,52.98451338,-3.13264,1
6161,E05006417,Nuthall West and Greasley (Watnall),-1.246889094,53.01050325,-2.06246,2
6162,E05006418,Stapleford North,-1.267451216,52.94119817,1.41229,4
6163,E05006419,Stapleford South East,-1.264901587,52.93054315,-0.23093,3
6164,E05006420,Stapleford South West,-1.276690531,52.92510353,0.14646,3
6165,E05006421,Toton and Chilwell Meadows,-1.263072146,52.91147072,-3.67849,1
6166,E05006422,Trowell,-1.267789686,52.95703936,-3.97108,1
6167,E05006423,Bestwood Village,-1.157617172,53.02863139,-1.55165,3
6168,E05006424,Bonington,-1.146570809,53.01121833,0.98590,4
6169,E05006425,Burton Joyce and Stoke Bardolph,-1.045284212,52.9778484,-3.38037,1
6170,E05006426,Calverton,-1.103130394,53.04899338,-1.12786,3
6171,E05006427,Carlton,-1.093759654,52.96350792,0.66394,4
6172,E05006428,Carlton Hill,-1.110640337,52.97003613,0.46544,4
6173,E05006429,Daybrook,-1.14089477,53.00072363,2.50144,4
6174,E05006430,Gedling,-1.079259527,52.9827956,-1.91033,2
6175,E05006431,Killisick,-1.112120536,53.01248068,5.63712,5
6176,E05006432,Kingswell,-1.127190589,52.99701155,-1.31884,3
6177,E05006433,Lambley,-1.075308623,53.00547539,-3.43352,1
6178,E05006434,Mapperley Plains,-1.107829508,53.00356552,-2.68612,2
6179,E05006435,Netherfield and Colwick,-1.074219567,52.95896927,1.31138,4
6180,E05006436,Newstead,-1.182680583,53.06120994,-0.59989,3
6181,E05006437,Phoenix,-1.087606296,52.975849,-0.15225,3
6182,E05006438,Porchester,-1.112275451,52.98276575,-1.73305,2
6183,E05006439,Ravenshead,-1.158116162,53.08337863,-4.91513,1
6184,E05006440,St James,-1.097041369,52.98042113,-1.90151,2
6185,E05006441,St Marys,-1.123935336,53.01469757,-0.01545,3
6186,E05006442,Valley,-1.097833761,52.9723421,1.95832,4
6187,E05006443,Woodborough,-1.069235717,53.02402627,-2.74409,2
6188,E05006444,Woodthorpe,-1.125513627,52.9895903,-4.18177,1
6189,E05006464,Balderton North,-0.770399484,53.06066158,-2.05812,2
6190,E05006465,Balderton West,-0.793096807,53.05287812,-1.59830,3
6191,E05006466,Beacon,-0.786997457,53.07439914,-0.71725,3
6192,E05006467,Blidworth,-1.114900911,53.09425723,0.64071,4
6193,E05006468,Boughton,-0.977274867,53.21698023,1.37141,4
6194,E05006469,Bridge,-0.792781657,53.08791861,2.27239,4
6195,E05006470,Castle,-0.820436734,53.07746051,2.24131,4
6196,E05006471,Caunton,-0.921262752,53.1625532,-4.22628,1
6197,E05006472,Clipstone,-1.111092573,53.17356864,0.36670,4
6198,E05006473,Collingham and Meering,-0.740946752,53.18930353,-3.55361,1
6199,E05006474,Devon,-0.815419815,53.06254077,4.43776,5
6200,E05006475,Edwinstowe,-1.065870082,53.1950682,-1.97305,2
6201,E05006476,Farndon,-0.8312357,53.02515569,-3.11923,1
6202,E05006477,Farnsfield and Bilsthorpe,-1.026664475,53.10424869,-1.56573,3
6203,E05006478,Lowdham,-1.005093015,53.0181594,-3.79498,1
6204,E05006479,Magnus,-0.804307902,53.06673782,2.30682,4
6205,E05006480,Muskham,-0.844987228,53.11055823,-4.42473,1
6206,E05006481,Ollerton,-1.044600728,53.2236087,0.23694,4
6207,E05006482,Rainworth,-1.06901641,53.14553128,-1.36542,3
6208,E05006483,Southwell East,-0.92738101,53.08161933,-3.19423,1
6209,E05006484,Southwell North,-0.960109814,53.08662255,-1.72581,2
6210,E05006485,Southwell West,-0.980661549,53.06576435,-2.00288,2
6211,E05006486,Sutton-on-Trent,-0.837432616,53.17702941,-2.96265,2
6212,E05006487,Trent,-0.93453531,53.04720144,-5.76561,1
6213,E05006488,Winthorpe,-0.756533341,53.09373881,-3.51918,1
6214,E05006489,Abbey,-1.117174424,52.92864917,-3.10091,1
6215,E05006490,Bingham East,-0.940941719,52.94826775,-3.34495,1
6216,E05006491,Bingham West,-0.972445093,52.94680694,-1.38492,3
6217,E05006492,Compton Acres,-1.150075997,52.92320995,-3.26408,1
6218,E05006493,Cotgrave,-1.036747615,52.91419336,-0.70859,3
6219,E05006494,Cranmer,-0.898733848,52.95096414,-2.25754,2
6220,E05006495,Edwalton Village,-1.119768693,52.91107816,-1.18836,3
6221,E05006496,Gamston,-1.085548544,52.93669225,-2.67697,2
6222,E05006497,Gotham,-1.20894456,52.87416009,-3.79887,1
6223,E05006498,Keyworth North,-1.079808278,52.87991503,-5.12114,1
6224,E05006499,Keyworth South,-1.089250778,52.86528022,-1.94558,2
6225,E05006500,Lady Bay,-1.121270375,52.93864169,-2.33886,2
6226,E05006501,Leake,-1.191290428,52.83727761,-3.29466,1
6227,E05006502,Lutterell,-1.141808325,52.91604377,-1.29977,3
6228,E05006503,Manvers,-1.030137603,52.94223843,-3.68353,1
6229,E05006504,Melton,-1.123434921,52.92401857,-2.63303,2
6230,E05006505,Musters,-1.131619536,52.91967994,-3.44543,1
6231,E05006506,Nevile,-0.996593544,52.85805238,-5.48910,1
6232,E05006507,Oak,-0.933985411,52.98765632,-4.07017,1
6233,E05006508,Ruddington,-1.152923799,52.88895573,-2.39359,2
6234,E05006509,Soar Valley,-1.248710123,52.83916971,-1.98704,2
6235,E05006510,Stanford,-1.157234935,52.83485409,-5.06946,1
6236,E05006511,Thoroton,-0.865259885,52.96934254,-4.74426,1
6237,E05006512,Tollerton,-1.076466725,52.90673886,-4.76039,1
6238,E05006513,Trent,-1.006339296,52.96770649,-1.57938,3
