geo_code,geo_label,TDS,quintile,longitude,latitude,latlong
95NN08,Crossgar,-1.16841,3,-5.727722186,54.37739389,54.37739389 -5.727722186
95NN09,Derryboy,-2.71062,2,-5.716312017,54.43472126,54.43472126 -5.716312017
95NN10,Donard,-0.21223,3,-5.909419283,54.1955654,54.1955654 -5.909419283
95NN11,Drumaness,-0.8095,3,-5.826481773,54.36899419,54.36899419 -5.826481773
95NN12,Dundrum,1.75415,4,-5.881763721,54.26908289,54.26908289 -5.881763721
95NN13,Dunmore,-2.97655,2,-5.914984645,54.35689694,54.35689694 -5.914984645
95NN14,Killough,0.7202,4,-5.713741517,54.26870625,54.26870625 -5.713741517
95NN15,Killyleagh,3.04792,5,-5.661610016,54.39815824,54.39815824 -5.661610016
95NN16,Kilmore,-3.67764,1,-5.838328825,54.42525282,54.42525282 -5.838328825
95NN17,Murlough,3.94484,5,-5.875764527,54.23640611,54.23640611 -5.875764527
95NN18,Quoile,1.42678,4,-5.716059675,54.3459822,54.3459822 -5.716059675
95NN19,Saintfield,-2.45811,2,-5.838683834,54.4723079,54.4723079 -5.838683834
95NN20,Seaforde,-1.60889,3,-5.814408342,54.31131298,54.31131298 -5.814408342
95NN21,Shimna,1.90003,4,-5.898345228,54.21801533,54.21801533 -5.898345228
95NN22,Strangford,-1.41061,3,-5.609384695,54.34330578,54.34330578 -5.609384695
95NN23,Tollymore,0.98093,4,-5.987638227,54.22122599,54.22122599 -5.987638227
95OO01,Altmore,-0.13414,3,-6.904084572,54.54349511,54.54349511 -6.904084572
95OO02,Augher,-1.062,3,-7.086688372,54.45360448,54.45360448 -7.086688372
95OO03,Aughnacloy,0.01309,3,-6.94054741,54.42922045,54.42922045 -6.94054741
95OO04,Ballygawley,-0.17499,3,-6.98183892,54.48921887,54.48921887 -6.98183892
95OO05,Ballysaggart,6.79008,5,-6.783729682,54.50031283,54.50031283 -6.783729682
95OO06,Benburb,-0.56723,3,-6.752225109,54.44355862,54.44355862 -6.752225109
95OO07,Caledon,-0.29967,3,-6.844830708,54.40391009,54.40391009 -6.844830708
95OO08,Castlecaulfield,-1.146,3,-6.856940178,54.49327055,54.49327055 -6.856940178
95OO09,Clogher,0.55458,4,-7.172064647,54.40318021,54.40318021 -7.172064647
95OO10,Coalisland North,2.64352,4,-6.679249751,54.55142666,54.55142666 -6.679249751
95OO11,Coalisland South,4.70448,5,-6.700775258,54.52762276,54.52762276 -6.700775258
95OO12,Coalisland West and Newmills,1.18108,4,-6.726054395,54.54146051,54.54146051 -6.726054395
95OO13,Coolhill,2.59617,4,-6.743444363,54.49704145,54.49704145 -6.743444363
95OO14,Donaghmore,0.2244,4,-6.788291731,54.55025779,54.55025779 -6.788291731
95OO15,Drumglass,4.69832,5,-6.7595355,54.52497868,54.52497868 -6.7595355
95OO16,Fivemiletown,1.12902,4,-7.277409728,54.3952797,54.3952797 -7.277409728
95OO17,Killyman,-1.6852,2,-6.636217186,54.49078642,54.49078642 -6.636217186
95OO18,Killymeal,3.68647,5,-6.739799701,54.50917289,54.50917289 -6.739799701
95OO19,Moy,-0.15384,3,-6.686949337,54.47028422,54.47028422 -6.686949337
95OO20,Moygashel,0.82004,4,-6.7582159,54.4847634,54.4847634 -6.7582159
95OO21,Mullaghmore,4.39537,5,-6.782775065,54.51752024,54.51752024 -6.782775065
95OO22,Washing Bay,0.17622,4,-6.615671845,54.53411241,54.53411241 -6.615671845
95PP01,Ballinamallard,-1.90698,2,-7.581177653,54.41363728,54.41363728 -7.581177653
95PP02,Belcoo and Garrison,0.34659,4,-7.996193932,54.41167723,54.41167723 -7.996193932
95PP03,Belleek and Boa,1.06538,4,-7.853882617,54.53053615,54.53053615 -7.853882617
95PP04,Boho Cleenish and Letterbreen,-2.07365,2,-7.767306725,54.32858197,54.32858197 -7.767306725
95PP05,Brookeborough,-0.76974,3,-7.332886843,54.33525536,54.33525536 -7.332886843
95PP06,Castlecoole,0.97009,4,-7.60720132,54.34418846,54.34418846 -7.60720132
95PP07,Derrygonnelly,-1.14746,3,-7.815452725,54.41458948,54.41458948 -7.815452725
95PP08,Derrylin,-0.52591,3,-7.546276178,54.17823306,54.17823306 -7.546276178
95PP09,Devenish,5.87115,5,-7.651200014,54.36313369,54.36313369 -7.651200014
95PP10,Donagh,-1.05622,3,-7.401690902,54.24068364,54.24068364 -7.401690902
95PP11,Erne,2.12947,4,-7.630621148,54.36652005,54.36652005 -7.630621148
95PP12,Florence Court and Kinawley,-0.0681,3,-7.731775438,54.24489231,54.24489231 -7.731775438
95PP13,Irvinestown,3.24932,5,-7.615528814,54.47350117,54.47350117 -7.615528814
95PP14,Kesh Ederney and Lack,0.31456,4,-7.663105326,54.52061456,54.52061456 -7.663105326
95PP15,Lisbellaw,-1.32769,3,-7.56487369,54.32546327,54.32546327 -7.56487369
95PP16,Lisnarrick,-1.82381,2,-7.677310304,54.44021638,54.44021638 -7.677310304
95PP17,Lisnaskea,3.79076,5,-7.448814752,54.25448144,54.25448144 -7.448814752
95PP18,Maquires Bridge,-0.98591,3,-7.505523914,54.28226305,54.28226305 -7.505523914
95PP19,Newtownbutler,1.67804,4,-7.347091127,54.16942076,54.16942076 -7.347091127
95PP20,Portora,2.45183,4,-7.654691526,54.35071775,54.35071775 -7.654691526
95PP21,Rosslea,0.02067,3,-7.239780137,54.24944472,54.24944472 -7.239780137
95PP22,Rossorry,0.11218,3,-7.664948571,54.340641,54.340641 -7.664948571
95PP23,Tempo,-0.78534,3,-7.457865594,54.3911381,54.3911381 -7.457865594
95QQ01,Antiville,4.00891,5,-5.834717096,54.85283939,54.85283939 -5.834717096
95QQ02,Ballycarry,-3.59883,1,-5.780849657,54.79199783,54.79199783 -5.780849657
95QQ03,Ballyloran,4.47246,5,-5.842475206,54.85963475,54.85963475 -5.842475206
95QQ04,Blackcave,3.02809,5,-5.817074621,54.86650726,54.86650726 -5.817074621
95QQ05,Carncastle,-4.22457,1,-5.854078708,54.88372269,54.88372269 -5.854078708
95QQ06,Carnlough,1.93571,4,-6.020112999,54.99188844,54.99188844 -6.020112999
95QQ07,Central,4.69245,5,-5.820519269,54.84911233,54.84911233 -5.820519269
95QQ08,Craigy Hill,3.04766,5,-5.837281197,54.8600442,54.8600442 -5.837281197
95QQ09,Gardenmore,-0.11364,3,-5.826725473,54.85973368,54.85973368 -5.826725473
95QQ10,Glenarm,-0.77825,3,-5.952288074,54.90580058,54.90580058 -5.952288074
95QQ11,Glynn,-2.46564,2,-5.854231494,54.80939138,54.80939138 -5.854231494
95QQ12,Harbour,0.90614,4,-5.805268789,54.85147338,54.85147338 -5.805268789
95QQ13,Island Magee,-2.7399,2,-5.72930299,54.81924577,54.81924577 -5.72930299
95QQ14,Kilwaughter,-2.82496,2,-5.935114277,54.81865941,54.81865941 -5.935114277
95QQ15,Town Parks,1.81923,4,-5.817244323,54.85756821,54.85756821 -5.817244323
95RR01,Aghanloo,-0.41178,3,-6.875298867,55.06925472,55.06925472 -6.875298867
95RR02,Ballykelly,3.09777,5,-6.991211495,55.04578623,55.04578623 -6.991211495
95RR03,Coolessan,7.19453,5,-6.949450343,55.0404799,55.0404799 -6.949450343
95RR04,Dungiven,3.99396,5,-6.921578775,54.92884488,54.92884488 -6.921578775
95RR05,Enagh,2.50174,4,-6.934190082,55.04158517,55.04158517 -6.934190082
95RR06,Feeny,2.31779,4,-6.991824966,54.88747881,54.88747881 -6.991824966
95RR07,Forest,-0.41428,3,-6.872484605,55.00548005,55.00548005 -6.872484605
95RR08,Glack,-0.14205,3,-7.046761214,55.00482562,55.00482562 -7.046761214
95RR09,Gresteel,1.72745,4,-7.102875521,55.03282794,55.03282794 -7.102875521
95RR10,Greystone,7.92447,5,-6.942872681,55.0424143,55.0424143 -6.942872681
95RR11,Magilligan,-0.27306,3,-6.937383175,55.12624337,55.12624337 -6.937383175
95RR12,Rathbrady,0.02605,3,-6.937356839,55.04984321,55.04984321 -6.937356839
95RR13,Roeside,6.21259,5,-6.948246341,55.05295223,55.05295223 -6.948246341
95RR14,The Highlands,0.39326,4,-6.967162851,54.96742466,54.96742466 -6.967162851
95RR15,Upper Glenshane,1.19436,4,-6.854742103,54.91240459,54.91240459 -6.854742103
95SS01,Ballinderry,-3.62626,1,-6.194361628,54.53491314,54.53491314 -6.194361628
95SS02,Ballymacash,-2.97782,2,-6.061789124,54.52953616,54.52953616 -6.061789124
95SS03,Ballymacbrennan,-4.82995,1,-5.964067844,54.4638361,54.4638361 -5.964067844
95SS04,Ballymacoss,-0.82708,3,-6.081640138,54.54413245,54.54413245 -6.081640138
95SS05,Blaris,-0.44887,3,-6.051350134,54.4954699,54.4954699 -6.051350134
95SS06,Collin Glen,10.16643,5,-6.047040797,54.57808325,54.57808325 -6.047040797
95SS07,Derryaghy,1.24869,4,-6.036997484,54.54694427,54.54694427 -6.036997484
95SS08,Dromara,-3.09904,1,-6.006298352,54.40647498,54.40647498 -6.006298352
95SS09,Drumbo,-3.92249,1,-5.949438745,54.51827379,54.51827379 -5.949438745
95SS10,Dunmurry,-1.04707,3,-6.004510702,54.55491201,54.55491201 -6.004510702
95SS11,Glenavy,-2.25091,2,-6.160179787,54.58393854,54.58393854 -6.160179787
95SS12,Harmony Hill,-1.40472,3,-6.033303205,54.52479562,54.52479562 -6.033303205
95SS13,Hilden,4.71679,5,-6.036513506,54.51308693,54.51308693 -6.036513506
95SS14,Hillhall,2.2214,4,-6.00265622,54.510419,54.510419 -6.00265622
95SS15,Hillsborough,-3.04694,2,-6.087946226,54.44801431,54.44801431 -6.087946226
95SS16,Kilwee,3.90171,5,-6.016391086,54.55892516,54.55892516 -6.016391086
95SS17,Knockmore,0.58984,4,-6.091160284,54.50985584,54.50985584 -6.091160284
95SS18,Lagan Valley,3.68773,5,-6.052184455,54.50379089,54.50379089 -6.052184455
95SS19,Lambeg,1.72831,4,-6.012905823,54.52967014,54.52967014 -6.012905823
95SS20,Lisnagarvey,-3.05506,2,-6.059799212,54.51685104,54.51685104 -6.059799212
95SS21,Maghaberry,-4.30367,1,-6.167828107,54.47791817,54.47791817 -6.167828107
95SS22,Magheralave,-2.02215,2,-6.044480275,54.53408753,54.53408753 -6.044480275
95SS23,Maze,-2.17707,2,-6.096924834,54.48364123,54.48364123 -6.096924834
95SS24,Moira,-2.37712,2,-6.220410217,54.47219567,54.47219567 -6.220410217
95SS25,Old Warren,7.09973,5,-6.066782883,54.50658991,54.50658991 -6.066782883
95SS26,Poleglass,5.1205,5,-6.0226145,54.5675954,54.5675954 -6.0226145
95SS27,Seymour Hill,2.15014,4,-6.00377143,54.54505949,54.54505949 -6.00377143
95SS28,Tonagh,3.80112,5,-6.057676665,54.51006481,54.51006481 -6.057676665
95SS29,Twinbrook,8.1711,5,-6.022637865,54.55086325,54.55086325 -6.022637865
95SS30,Wallace Park,-3.73636,1,-6.047443865,54.52099117,54.52099117 -6.047443865
95TT01,Ballymaguigan,-1.31142,3,-6.528485002,54.74663635,54.74663635 -6.528485002
95TT02,Bellaghy,0.72846,4,-6.499664474,54.82245339,54.82245339 -6.499664474
95TT03,Castledawson,0.86403,4,-6.538623439,54.77895519,54.77895519 -6.538623439
95TT04,Draperstown,0.76391,4,-6.866511255,54.76003809,54.76003809 -6.866511255
95TT05,Glebe,2.69835,4,-6.606535912,54.75661627,54.75661627 -6.606535912
95TT06,Gulladuff,0.02742,3,-6.594111365,54.84382061,54.84382061 -6.594111365
95TT07,Knockcloghrim,-1.84313,2,-6.598628342,54.79520964,54.79520964 -6.598628342
95TT08,Lecumpher,-1.3632,3,-6.676617002,54.73615714,54.73615714 -6.676617002
95TT09,Lower Glenshane,-1.40112,3,-6.818620937,54.82267617,54.82267617 -6.818620937
95TT10,Maghera,4.74963,5,-6.672114664,54.84409225,54.84409225 -6.672114664
95TT11,Swatragh,-1.51248,3,-6.697560072,54.89141991,54.89141991 -6.697560072
95TT12,Tobermore,-1.58704,3,-6.719669797,54.79171029,54.79171029 -6.719669797
95TT13,Town Parks East,2.84157,4,-6.609356322,54.74735449,54.74735449 -6.609356322
95TT14,Town Parks West,1.65819,4,-6.624159241,54.75259933,54.75259933 -6.624159241
95TT15,Upperlands,-0.01647,3,-6.597648735,54.89295003,54.89295003 -6.597648735
95TT16,Valley,-0.22087,3,-6.523425924,54.89415814,54.89415814 -6.523425924
95UU01,Armoy,2.88397,5,-6.307285002,55.13408321,55.13408321 -6.307285002
95UU02,Ballylough,1.31303,4,-6.504015793,55.17264333,55.17264333 -6.504015793
95UU03,Bonamargy and Rathlin,0.63491,4,-6.221541303,55.28102122,55.28102122 -6.221541303
95UU04,Bushmills,6.53357,5,-6.512465436,55.21131724,55.21131724 -6.512465436
95UU05,Carnmoon,0.15318,3,-6.443932257,55.17160391,55.17160391 -6.443932257
95UU06,Dalriada,0.76924,4,-6.251526133,55.20821282,55.20821282 -6.251526133
95UU07,Dunseverick,-0.6478,3,-6.445090214,55.21981954,55.21981954 -6.445090214
95UU08,Glenaan,2.17951,4,-6.108735302,55.05957786,55.05957786 -6.108735302
95UU09,Glenariff,1.06227,4,-6.084290792,55.02843394,55.02843394 -6.084290792
95UU10,Glendun,0.07297,3,-6.126931769,55.09920924,55.09920924 -6.126931769
95UU11,Glenshesk,0.91363,4,-6.163215336,55.16621989,55.16621989 -6.163215336
95UU12,Glentaisie,4.7485,5,-6.257093865,55.200959,55.200959 -6.257093865
95UU13,Kinbane,-0.10703,3,-6.329591126,55.21181357,55.21181357 -6.329591126
95UU14,Knocklayd,3.50835,5,-6.267454909,55.19599159,55.19599159 -6.267454909
95UU15,Moss-side and Moyarget,2.44697,4,-6.339459045,55.168351,55.168351 -6.339459045
95VV01,Annalong,1.1425,4,-5.915157714,54.14564624,54.14564624 -5.915157714
95VV02,Ballybot,6.00357,5,-6.353084655,54.18620921,54.18620921 -6.353084655
95VV03,Bessbrook,4.26425,5,-6.394269746,54.20229972,54.20229972 -6.394269746
95VV04,Binnian,-0.47392,3,-5.980444411,54.13049766,54.13049766 -5.980444411
95VV05,Burren and Kilbroney,-0.3534,3,-6.23103378,54.13246065,54.13246065 -6.23103378
95VV06,Camlough,1.86142,4,-6.432210109,54.16280235,54.16280235 -6.432210109
95VV07,Clonallan,2.27842,4,-6.260675225,54.10868271,54.10868271 -6.260675225
95VV08,Creggan,2.83743,4,-6.587397374,54.09850875,54.09850875 -6.587397374
95VV09,Crossmaglen,5.07118,5,-6.626400565,54.06516228,54.06516228 -6.626400565
95VV10,Daisy hill,6.55076,5,-6.351375838,54.17518397,54.17518397 -6.351375838
95VV11,Derryleckagh,-0.56224,3,-6.299424553,54.17624163,54.17624163 -6.299424553
95VV12,Derrymore,3.4656,5,-6.375656235,54.17700114,54.17700114 -6.375656235
95VV13,Donaghmore,-1.69576,2,-6.293430229,54.23090245,54.23090245 -6.293430229
95VV14,Drumalane,2.75937,4,-6.345193945,54.16289531,54.16289531 -6.345193945
95VV15,Drumgullion,4.65679,5,-6.346886213,54.19092624,54.19092624 -6.346886213
95VV16,Fathom,0.4812,4,-6.34098294,54.1289949,54.1289949 -6.34098294
95VV17,Forkhill,1.61145,4,-6.416124653,54.09307731,54.09307731 -6.416124653
95VV18,Kilkeel Central,2.49191,4,-6.006359438,54.071335,54.071335 -6.006359438
95VV19,Kilkeel South,2.55013,4,-6.020348998,54.05490881,54.05490881 -6.020348998
95VV20,Lisnacree,-0.08397,3,-6.067933987,54.09641591,54.09641591 -6.067933987
95VV21,Mayobridge,-1.0566,3,-6.211220168,54.19387507,54.19387507 -6.211220168
95VV22,Newtownhamilton,1.77422,4,-6.559601543,54.18322998,54.18322998 -6.559601543
95VV23,Rostrevor,1.72975,4,-6.152447059,54.09908814,54.09908814 -6.152447059
95VV24,Seaview,2.63485,4,-6.241908069,54.10406723,54.10406723 -6.241908069
95VV25,Silver Bridge,0.84278,4,-6.498276162,54.11850233,54.11850233 -6.498276162
95VV26,Spelga,1.06138,4,-6.10617426,54.19324985,54.19324985 -6.10617426
95VV27,St Mary's,5.78195,5,-6.327294276,54.16411254,54.16411254 -6.327294276
95VV28,St Patrick's,4.13758,5,-6.326119341,54.17541276,54.17541276 -6.326119341
95VV29,Tullyhappy,-0.39654,3,-6.422630994,54.22914717,54.22914717 -6.422630994
95VV30,Windsor Hill,-0.48049,3,-6.331272526,54.18796166,54.18796166 -6.331272526
95WW01,Abbey,1.58399,4,-5.906932822,54.66397506,54.66397506 -5.906932822
95WW02,Ballyclare North,0.55913,4,-6.013975512,54.75436495,54.75436495 -6.013975512
95WW03,Ballyclare South,0.17095,3,-5.995889812,54.75420206,54.75420206 -5.995889812
95WW04,Ballyduff,-1.08036,3,-5.941021038,54.68740806,54.68740806 -5.941021038
95WW05,Ballyhenry,-0.77191,3,-5.968236289,54.67810556,54.67810556 -5.968236289
95WW06,Ballynure,-5.41883,1,-5.941399038,54.74305583,54.74305583 -5.941399038
95WW07,Ballyrobert,-4.73474,1,-5.997839669,54.72271394,54.72271394 -5.997839669
95WW08,Burnthill,-3.02151,2,-5.957881013,54.68235451,54.68235451 -5.957881013
95WW09,Carnmoney,0.13984,3,-5.95353941,54.68577289,54.68577289 -5.95353941
95WW10,Cloughfern,-0.37569,3,-5.929538712,54.67795461,54.67795461 -5.929538712
95WW11,Collinbridge,-2.7691,2,-5.965981203,54.65802405,54.65802405 -5.965981203
95WW12,Coole,4.83482,5,-5.916622473,54.66942192,54.66942192 -5.916622473
95WW13,Doagh,-3.24533,1,-6.046130682,54.76954345,54.76954345 -6.046130682
95WW14,Dunanney,6.06268,5,-5.927905945,54.66624997,54.66624997 -5.927905945
95WW15,Glebe,-2.59646,2,-5.946513013,54.67252276,54.67252276 -5.946513013
95WW16,Glengormley,1.62597,4,-5.955207031,54.67426551,54.67426551 -5.955207031
95WW17,Hawthorne,-0.66942,3,-5.932572913,54.69116771,54.69116771 -5.932572913
95WW18,Hightown,-0.5212,3,-5.965337349,54.67239893,54.67239893 -5.965337349
95WW19,Jordanstown,-3.91543,1,-5.905032332,54.69162217,54.69162217 -5.905032332
95WW20,Mallusk,-4.08895,1,-6.012231101,54.68307176,54.68307176 -6.012231101
95WW21,Monkstown,3.20662,5,-5.911249826,54.68405707,54.68405707 -5.911249826
95WW22,Mossley,1.33644,4,-5.957502831,54.69355272,54.69355272 -5.957502831
95WW23,Rostulla,-1.32653,3,-5.889829503,54.68314555,54.68314555 -5.889829503
95WW24,Valley,4.85311,5,-5.927214813,54.65863045,54.65863045 -5.927214813
95WW25,Whitehouse,5.19249,5,-5.913197226,54.66199245,54.66199245 -5.913197226
95XX01,Ballycrochan,-4.4183,1,-5.630760214,54.64416754,54.64416754 -5.630760214
95XX02,Ballyholme,-3.37864,1,-5.648154369,54.66491763,54.66491763 -5.648154369
95XX03,Ballymaconnell,-3.73467,1,-5.619125844,54.65478421,54.65478421 -5.619125844
95XX04,Ballymagee,-3.31164,1,-5.638343168,54.65007397,54.65007397 -5.638343168
95XX05,Bangor Castle,0.28124,4,-5.66253312,54.65392873,54.65392873 -5.66253312
95XX06,Bloomfield,1.22943,4,-5.654541887,54.64381632,54.64381632 -5.654541887
95XX07,Broadway,-2.14787,2,-5.648010999,54.65734421,54.65734421 -5.648010999
95XX08,Bryansburn,-2.63786,2,-5.688886359,54.65768165,54.65768165 -5.688886359
95XX09,Churchill,-1.4169,3,-5.635263777,54.6609962,54.6609962 -5.635263777
95XX10,Clandeboye,-0.13319,3,-5.70363157,54.63759916,54.63759916 -5.70363157
95XX11,Conlig,-0.00224,3,-5.662425712,54.63057642,54.63057642 -5.662425712
95XX12,Craigavad,-4.04485,1,-5.762698682,54.64133451,54.64133451 -5.762698682
95XX13,Crawfordsburn,-4.77369,1,-5.732014057,54.65999289,54.65999289 -5.732014057
95XX14,Cultra,-4.5903,1,-5.801283042,54.64047301,54.64047301 -5.801283042
95XX15,Dufferin,2.68258,4,-5.703566781,54.65032566,54.65032566 -5.703566781
95XX16,Groomsport,-3.50888,1,-5.605688899,54.66677593,54.66677593 -5.605688899
95XX17,Harbour,3.18766,5,-5.665609855,54.66358038,54.66358038 -5.665609855
95XX18,Holywood Demesne,0.37871,4,-5.837126153,54.63497019,54.63497019 -5.837126153
95XX19,Holywood Priory,-2.55537,2,-5.815465436,54.62862381,54.62862381 -5.815465436
95XX20,Loughview,2.67245,4,-5.838917153,54.62346772,54.62346772 -5.838917153
95XX21,Princetown,-2.97817,2,-5.689669608,54.66383247,54.66383247 -5.689669608
95XX22,Rathgael,-1.38587,3,-5.679996181,54.6500832,54.6500832 -5.679996181
95XX23,Silverstream,1.06206,4,-5.687314732,54.65348422,54.65348422 -5.687314732
95XX24,Springhill,-3.14999,1,-5.708502711,54.65699045,54.65699045 -5.708502711
95XX25,Whitehill,3.42749,5,-5.673242355,54.65002579,54.65002579 -5.673242355
95YY01,Beragh,-0.40659,3,-7.217363535,54.5621003,54.5621003 -7.217363535
95YY02,Camowen,2.10905,4,-7.27722229,54.60343413,54.60343413 -7.27722229
95YY03,Clanabogan,-2.33198,2,-7.367178667,54.53728866,54.53728866 -7.367178667
95YY04,Coolnagard,1.56757,4,-7.310551385,54.58969716,54.58969716 -7.310551385
95YY05,Dergmoney,1.28615,4,-7.29610651,54.59260991,54.59260991 -7.29610651
95YY06,Dromore,2.12609,4,-7.495662612,54.50787466,54.50787466 -7.495662612
95YY07,Drumnakilly,0.20301,4,-7.171396476,54.62270807,54.62270807 -7.171396476
95YY08,Drumquin,1.47528,4,-7.542536639,54.59258296,54.59258296 -7.542536639
95YY09,Drumragh,1.624,4,-7.274130994,54.5915377,54.5915377 -7.274130994
95YY10,Fairy Water,-2.94837,2,-7.389197088,54.62786439,54.62786439 -7.389197088
95YY11,Fintona,3.22677,5,-7.329278924,54.47394352,54.47394352 -7.329278924
95YY12,Gortin,-0.68175,3,-7.279629468,54.68599461,54.68599461 -7.279629468
95YY13,Gortrush,3.66484,5,-7.325974692,54.60152877,54.60152877 -7.325974692
95YY14,Killyclogher,1.03307,4,-7.27110631,54.6117411,54.6117411 -7.27110631
95YY15,Lisanelly,7.25498,5,-7.3024023,54.60897688,54.60897688 -7.3024023
95YY16,Newtownsaville,-1.83946,2,-7.218756905,54.49671279,54.49671279 -7.218756905
95YY17,Owenkillew,0.31764,4,-7.097579896,54.71149755,54.71149755 -7.097579896
95YY18,Sixmilecross,0.74974,4,-7.086546622,54.54269279,54.54269279 -7.086546622
95YY19,Strule,4.32276,5,-7.32003977,54.60991707,54.60991707 -7.32003977
95YY20,Termon,0.25712,4,-7.024675312,54.6136912,54.6136912 -7.024675312
95YY21,Trillick,-0.37085,3,-7.476445843,54.45599631,54.45599631 -7.476445843
95ZZ01,Artigarvan,0.34444,4,-7.387428078,54.84173547,54.84173547 -7.387428078
95ZZ02,Ballycolman,6.00059,5,-7.462963097,54.8185892,54.8185892 -7.462963097
95ZZ03,Castlederg,5.1509,5,-7.591369828,54.72000957,54.72000957 -7.591369828
95ZZ04,Clare,0.86997,4,-7.579770248,54.66982493,54.66982493 -7.579770248
95ZZ05,Dunnamanagh,1.78608,4,-7.239496967,54.84350711,54.84350711 -7.239496967
95ZZ06,East,10.1931,5,-7.454585281,54.8202839,54.8202839 -7.454585281
95ZZ07,Finn,2.74539,4,-7.532271379,54.76337962,54.76337962 -7.532271379
